"player","pos","exp","num","hgt","team","conf","g","min","mpg","ppg","oreb","dreb","rpg","apg","tov","ast_to","spg","bpg","usg","ortg","efg","ts","year","id","fgm","ftm","fta","ft_pct","two_m","two_a","two_pct","three_m","three_a","three_pct","dunk_m","dunk_a","dunk_pct","rim_m","rim_a","rim_pct","mid_m","mid_a","mid_pct","porpag","dporpag","adj_oe","drtg","adj_de","stops","obpm","dbpm","bpm","oreb_rate","dreb_rate","ast","to","blk","stl","ftr","pfr","rec","pick","fga","fg_pct"
"Julian Clarke","Scoring PG","Fr",8,"6-1","UNC Asheville","BSth",20,7.4,5.8583,1.25,0.3333,0.375,0.7083,0.3333,0.3333,1,0.2083,0,9.2,63.6,20.8,27.03,2025,127240,2,2,2,1,1,2,0.5,1,10,0.1,0,0,NA,0,0,NA,1,2,0.5,-0.543945,0.183029,51.7111,117.811,118.97,10.6013,-9.9365,-3.43093,-13.3674,4,4.2,1.8,22.1,0,1.4,16.7,7.2,NA,NA,12,0.166666666666667
"Mario Brunetto","Pure PG","Fr",7,"6-11","Eastern Michigan","MAC",3,0.9,3.65,1,0,0.75,0.75,0.5,0.25,2,0,0,17.3,63,0,14.6,2025,127242,0,1,3,0.333,0,0,0,0,2,0,0,0,NA,0,0,NA,0,0,NA,-0.358981,0.210874,61.306,119.2,115.053,1.26821,-4.49,-5.74761,-10.2376,0,11.3,28.6,0,0,0,150,0,NA,NA,2,0
"C.J. O'Hara","Wing G","Fr",10,"6-4","Green Bay","Horz",30,30.9,12.4806,4.0323,0.7419,1.4194,2.1613,0.5806,0.516099967834865,1.12497585,0.4194,0.1613,17.6,111.3,53.1,58.09,2025,127243,42,39,56,0.696,40,63,0.635,2,18,0.111,5,6,0.8333,39,59,0.661,1,4,0.25,0.714838,0.701783,105.924,115.224,115.93,66.2881,-1.46857,-1.68663,-3.1552,7.5,13.3,10,13.7,1.1,2,69.1,4.8,NA,NA,81,0.518518518518518
"Jalen Foy","PF/C","Jr",15,"6-7","Montana","BSky",16,6.2,5.2176,0.8235,0.3529,0.4706,0.8235,0.2353,0.2353,1,0,0.1765,13.4,84.3,32.1,35.66,2025,127245,4,2,3,0.667,3,5,0.6,1,9,0.111,0,0,NA,1,2,0.5,2,3,0.6667,-0.257137,0.293559,74.8278,114.994,114.71,10.6701,-5.03837,-2.49169,-7.53006,6.7,9.1,8.2,16.8,4,0,21.4,6.1,NA,NA,14,0.285714285714286
"Dayton Forsythe","Scoring PG","Fr",7,"6-2","Oklahoma","SEC",31,27.5,12.071,4.2903,0.0645,1.0323,1.0968,1.0323,0.516099992491228,2.00019379,0.4194,0,15.9,125.8,58.1,65.91,2025,127246,36,40,44,0.909,15,33,0.455,21,47,0.447,0,0,NA,7,17,0.4118,8,16,0.5,1.45798,1.20492,124.587,109.805,103.017,58.6897,1.6035,1.51384,3.11733,0.7,9.8,15.4,15.4,0,2,55,4.3,50.2,NA,80,0.45
"Kolten Griffin","Wing G","Sr",11,"6-6","West Georgia","ASun",29,73.2,30.16,9.2667,1.0667,3.1,4.1667,2,1.46669995977795,1.36360541,0.7667,0.5,18.9,92.8,42.6,45.87,2025,127249,98,45,65,0.692,74,169,0.438,24,89,0.27,0,1,0,54,106,0.5094,20,63,0.3175,-0.117926,1.45413,88.6573,116.521,117.941,134.271,-3.11096,-2.05574,-5.1667,3.9,12.6,12,14.6,2.1,1.4,25.2,3,NA,NA,258,0.37984496124031
"Mekhi Turner","C","Fr",4,"6-8","Kennesaw St.","CUSA",4,1.3,7.2143,2.4286,2.2857,1.8571,4.1429,0.2857,0.5714,0.5,0.4286,0.4286,16.4,98.4,100,38.96,2025,127251,1,1,6,0.167,1,1,1,0,0,0,0,0,NA,1,1,1,0,0,NA,0.0701812,0.363456,95.0668,105.954,104.396,2.59877,-1.2261,-3.04516,-4.27126,29.9,21.4,0,0,0,0,600,10.5,NA,NA,1,1
"Ramone Seals","Wing G","Fr",0,"6-6","Kennesaw St.","CUSA",15,10.7,9.2833,2.9444,0.2778,0.6667,0.9444,0.5556,0.5556,1,0.3889,0.0556,14.9,86.1,43.8,45.68,2025,127252,10,7,14,0.5,9,18,0.5,1,6,0.167,0,0,NA,8,15,0.5333,1,3,0.3333,-0.249638,0.682119,81.409,107.729,108.908,20.2255,-3.01555,-0.280905,-3.29645,4.4,6.7,8.7,23.4,0.9,2.2,58.3,1.8,NA,NA,24,0.416666666666667
"Trey O'Neil","Pure PG","Fr",8,"6-1","Elon","CAA",10,5.1,7.3,1.5833,0.0833,0.25,0.3333,0.6667,0.749999994375281,0.88893334,0.1667,0,15.1,37.2,15,13.7,2025,127253,1,0,2,0,0,2,0,1,8,0.125,0,0,NA,0,1,0,0,1,0,-1.25803,0.306508,33.1314,114.749,117.977,7.84497,-11.0723,-5.27794,-16.3502,1.9,1.6,13.5,44.4,0,1.9,20,3.1,NA,NA,10,0.1
"Adrian Wooley","Combo G","Fr",14,"6-5","Kennesaw St.","CUSA",30,85.1,33.5333,18.7576,1.303,3.9394,5.2424,3.5758,3.30300004091109,1.08259157,1.4242,0.0909,26,112.7,58.8,62.73,2025,127254,185,127,165,0.77,122,216,0.565,63,152,0.414,6,6,1,104,171,0.6082,18,45,0.4,4.04273,3.17323,123.999,105.063,104.919,182.312,4.07366,0.878179,4.95184,3.9,12.3,22.6,21.6,0.3,2.4,44.8,3.5,NA,NA,368,0.502717391304348
"Braedan Lue","Stretch 4","Fr",13,"6-8","Kennesaw St.","CUSA",30,63.9,25.5424,10.0303,1.4545,4.0303,5.4848,0.7273,1.60609997344072,0.45283607,0.7273,1.0909,20.3,93.9,46.2,49.27,2025,127255,102,50,74,0.676,77,148,0.52,25,100,0.25,23,23,1,59,100,0.59,18,48,0.375,0.618315,2.62115,96.7469,102.381,102.242,153.621,-2.00731,0.619597,-1.38772,5.9,17.1,4.9,19.2,4.9,1.7,29.8,3.9,NA,NA,248,0.411290322580645
"Jamil Miller","Wing F","Fr",10,"6-6","Kennesaw St.","CUSA",30,58.8,23.4515,6.7576,1.0909,3.697,4.7879,0.6061,0.727299964340582,0.83335629,0.6364,0.4545,13.4,106.6,53.2,53.8,2025,127256,67,42,79,0.532,52,89,0.584,15,51,0.294,11,15,0.7333,49,80,0.6125,3,9,0.3333,0.77673,2.16845,99.3,105.343,105.199,124.294,-0.479042,0.692344,0.213302,4.5,16.7,4.6,13.1,2.2,1.1,56.4,2.7,NA,NA,140,0.478571428571429
"Stas Sivka","PF/C","Fr",9,"6-10","George Mason","A10",13,4.1,4.55,1.5,0.2857,0.5714,0.8571,0.0714,0.0714,1,0.1429,0.1429,11.4,142.8,81.8,76.46,2025,127259,7,1,3,0.333,3,3,1,4,8,0.5,0,0,NA,2,2,1,1,1,1,0.524116,0.529495,123.517,96.0271,97.695,11.0148,3.51721,2.95876,6.47597,6.7,13.3,3.7,9.2,4.6,2.1,27.3,4.1,NA,NA,11,0.636363636363636
"Nick Randall","PF/C","Fr",41,"5-8","Colorado","B12",1,0.2,3.4,2,1,0,1,0,NA,0,0,0,12.6,204.2,100,100,2025,127262,1,0,0,0,1,1,1,0,0,0,0,0,NA,1,1,1,0,0,NA,0.851676,0.132586,161.967,116.888,120.541,0.295713,12.9475,-1.74192,11.2055,36.3,0,0,0,0,0,0,0,NA,NA,1,1
"Felix Kossaras","Combo G","Fr",15,"6-5","Colorado","B12",29,22.2,10.7897,2,0.2414,1,1.2414,0.8276,0.689700007914549,1.19994199,0.4138,0.069,13.6,89.4,46.7,49.7,2025,127263,19,15,26,0.577,14,30,0.467,5,16,0.313,2,2,1,13,24,0.5417,1,6,0.1667,-0.110114,1.1563,86.8127,106.9,100.629,51.1469,-3.15121,1.64695,-1.50425,2.8,10.5,14.2,27.4,0.7,2.3,56.5,3.3,69.8,NA,46,0.41304347826087
"Sebastian Rancik","Wing F","Fr",7,"6-9","Colorado","B12",33,40.9,17.4909,5.9091,0.697,2.1212,2.8182,0.6364,0.81820000806629,0.77780493,0.3939,0.2121,18.3,101.5,47.7,52.22,2025,127264,65,49,71,0.69,49,91,0.538,16,62,0.258,8,9,0.8889,39,66,0.5909,10,25,0.4,1.00263,1.86131,106.424,107.377,100.879,92.2419,0.242443,0.726428,0.968872,4.9,13.7,7.4,14.9,1.4,1.3,46.4,3.1,76.4,NA,153,0.42483660130719
"Roy Marom","Pure PG","Fr",24,"5-8","Tarleton St.","WAC",11,3.6,4.6769,0.3846,0,0.3846,0.3846,0.3846,0.307699998038273,1.24991876,0.2308,0.0769,7,64.2,33.3,33.33,2025,127266,1,0,0,0,1,3,0.333,0,0,0,0,0,NA,0,2,0,1,1,1,-0.490681,0.350986,52.4777,106.732,105.097,6.71399,-6.66648,-0.321236,-6.98772,0,6.3,14.6,40.7,3.3,2.9,0,3.8,NA,NA,3,0.333333333333333
"Chris Mpaka","PF/C","Jr",23,"6-6","Tarleton St.","WAC",29,49.7,19.9344,8.4688,2.0938,3.1875,5.2812,0.4062,2.31250005337195,0.17565405,0.875,1.5938,26,89.9,49.4,52.16,2025,127267,85,61,104,0.587,84,171,0.491,1,2,0.5,22,23,0.9565,62,117,0.5299,22,54,0.4074,0.511303,2.15004,97.1914,99.7063,100.611,123.47,-3.55603,1.16847,-2.38756,12.3,20.1,5.7,23.8,9.8,2.4,60.1,5.8,NA,NA,173,0.491329479768786
"Ja'Borri McGhee","Combo G","Jr",2,"6-0","UAB","Amer",36,63.7,25.5784,11.1081,0.6486,2.0811,2.7297,2.8108,1.81079991010166,1.55224218,1.0541,0.1892,20.5,111.2,55.6,57.79,2025,127268,145,68,101,0.673,117,218,0.537,28,68,0.412,9,11,0.8182,87,131,0.6641,30,87,0.3448,2.00433,1.8501,112.438,110.807,110.864,148.834,0.793059,-0.00864443,0.784414,2.7,8.7,18.3,19.3,0.7,2.3,35.3,3.9,NA,NA,286,0.506993006993007
"Saxton Hoepker","Wing F","Jr",22,"6-8","Southeast Missouri St.","OVC",10,3.3,5.4462,0.5385,0.4615,0.6154,1.0769,0.2308,0.0999999987001733,2.30800003,0.3077,0.0769,10.2,75.8,25,25,2025,127269,2,0,0,0,2,5,0.4,0,3,0,1,1,1,2,3,0.6667,0,2,0,-0.358609,0.446462,64.1351,98.1602,99.8527,7.93056,-6.90882,0.824508,-6.08431,6,9.1,4.1,0,0,4.3,0,6.9,NA,NA,8,0.25
"Brendan Terry","PF/C","Jr",15,"6-7","Southeast Missouri St.","OVC",30,59.4,23.1303,11.2121,1.6061,2.8788,4.4848,1.2727,1.63640003769365,0.77774381,1.303,0.7273,22.9,116.3,63.8,65.7,2025,127270,129,82,119,0.689,128,202,0.634,1,1,1,17,21,0.8095,109,165,0.6606,19,37,0.5135,2.29343,2.40933,117.605,97.6565,102.547,144.295,0.843773,1.80541,2.64918,8.1,15.6,10.8,18.1,3.4,2.7,58.6,4.8,NA,NA,203,0.635467980295567
"Bryce Heard","Wing G","Fr",7,"6-5","N.C. State","ACC",24,12.1,6.2875,1.1667,0.1667,0.6667,0.8333,0.2917,0.124999997857388,2.33360004,0.2083,0,12,101.3,36.4,45.83,2025,127271,7,12,18,0.667,5,12,0.417,2,10,0.2,1,1,1,4,8,0.5,1,4,0.25,0.0344295,0.612019,91.3572,108.134,103.728,23.8434,-3.92765,0.750114,-3.17754,3,13.2,8.2,10.1,0,2,81.8,3.7,78.4,NA,22,0.318181818181818
"Trey Parker","Combo G","Fr",5,"6-1","N.C. State","ACC",27,25.9,11.9296,4.6296,0.5926,0.8148,1.4074,1.1111,0.963000032414905,1.1537902,0.5185,0.1481,24.2,97.7,49.6,50.94,2025,127272,48,9,12,0.75,28,61,0.459,20,56,0.357,1,1,1,14,24,0.5833,14,37,0.3784,0.649035,1.16141,105.531,107.848,103.593,51.5836,0.545065,0.341593,0.886658,5.6,8.5,20,20.2,1.3,2.6,10.3,4.6,73.6,NA,117,0.41025641025641
"Cam Glover","Combo G","Sr",2,"6-1","The Citadel","SC",26,50.5,20.2967,7.7667,0.2333,1.5,1.7333,1.3,1.26670007636837,1.02628872,0.5667,0,22,94.6,45.5,50.17,2025,127273,64,39,47,0.83,29,61,0.475,35,118,0.297,0,0,NA,19,37,0.5135,10,24,0.4167,0.323563,0.762271,94.3985,118.759,120.897,73.0073,-2.89317,-2.88993,-5.78309,1,8.7,12.3,17,0,1.6,26.3,3.4,NA,NA,179,0.357541899441341
"Paul McNeil, Jr.","Wing G","Fr",2,"6-5","N.C. State","ACC",24,16.7,8.6708,4.2083,0.7083,0.625,1.3333,0.7917,0.291700003042272,2.71408979,0.25,0.0833,23.9,123.8,54.7,58.13,2025,127274,33,19,25,0.76,17,30,0.567,16,45,0.356,3,3,1,7,10,0.7,10,20,0.5,1.26025,0.748259,131.883,109.881,106.78,30.1613,6.6333,0.163728,6.79703,9.2,9,20.1,8.6,1,1.8,33.3,3.3,89,NA,75,0.44
"Jalen Dollar","Combo G","Fr",2,"5-10","Cal Baptist","WAC",5,0.5,1.3,0.6,0,0,0,0,NA,0,0,0,13.7,100,150,150,2025,127276,1,0,0,0,0,0,0,1,1,1,0,0,NA,0,0,NA,0,0,NA,0.0215875,0.058352,94.5647,112.646,118.844,0.642356,2.81861,-2.42428,0.39433,0,0,0,66.7,0,0,0,6.2,NA,NA,1,1
"Dillon Tingler","Wing G","Fr",10,"6-7","Eastern Michigan","MAC",31,29,11.9531,1.2812,0.4062,1.2188,1.625,0.6562,0.281199995483316,2.33357045,0.5,0.0938,7.5,107.6,47,51.05,2025,127277,13,9,13,0.692,8,16,0.5,5,17,0.294,3,4,0.75,7,12,0.5833,1,4,0.25,-0.145597,0.695025,86.164,112.582,114.522,60.4933,-3.25682,-0.0460586,-3.30288,4,12.6,7.3,19.4,0.6,2.4,39.4,4,46.6,NA,33,0.393939393939394
"Godslove Nwabude","PF/C","Fr",13,"6-9","Eastern Michigan","MAC",25,15.3,7.9038,1.1154,1.3077,1.0385,2.3462,0.3462,0.3462,1,0.1923,0.3077,13.8,95.9,33.3,36.13,2025,127278,9,7,16,0.438,9,27,0.333,0,0,0,2,3,0.6667,8,26,0.3077,1,1,1,-0.129044,0.461667,84.8834,112.219,114.264,32.5207,-4.59574,-2.5019,-7.09764,17.6,16.1,7,17.8,3.6,1.2,59.3,6.9,NA,NA,27,0.333333333333333
"Cole Kastner","PF/C","Sr",9,"6-7","Stanford","ACC",5,1.1,2.96,0,0.2,0.2,0.4,0,NA,0,0.2,0,1.1,218.8,0,0,2025,127279,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.830716,0.346023,170.657,105.014,98.0905,2.62114,-1.00882,0.392881,-0.615938,7.8,8.2,0,0,0,4,0,0,NA,NA,0,NA
"Anthony Batson Jr.","Wing G","Fr",0,"6-3","Stanford","ACC",20,7.2,5.05,0.95,0.15,0.3,0.45,0.25,0.4499999883,0.55555557,0.5,0.2,20.3,63,17.4,31.05,2025,127282,4,11,16,0.688,4,10,0.4,0,13,0,1,1,1,4,8,0.5,0,2,0,-0.432224,0.628715,65.1138,98.0088,95.9008,23.3062,-9.96177,3.14874,-6.81303,3.4,7.2,8.2,26.3,4.3,5.9,69.6,8.3,56.6,NA,23,0.173913043478261
"Egor Demin","Scoring PG","Fr",3,"6-9","BYU","B12",33,62,27.5394,10.6364,0.303,3.5758,3.8788,5.4545,2.93939984649376,1.85565091,1.1515,0.3636,25.8,102.5,48,50.88,2025,127283,126,57,82,0.695,84,152,0.553,42,154,0.273,12,13,0.9231,64,95,0.6737,20,57,0.3509,2.53203,3.16097,116.777,104.613,98.0748,169.126,3.02463,1.64633,4.67096,1.3,14.8,34.6,24.2,1.7,2.5,26.8,1.8,95.4,NA,306,0.411764705882353
"Tallis Toure","C","Fr",3,"6-11","Stanford","ACC",16,5.7,5.0063,1.0625,0.3125,0.25,0.5625,0.1875,0.562500005625,0.33333333,0.1875,0.25,17.7,82.1,40,54.14,2025,127284,4,9,12,0.75,4,8,0.5,0,2,0,1,1,1,4,8,0.5,0,0,NA,-0.142275,0.506866,81.5891,105.704,102.601,13.7629,-8.52831,0.955382,-7.57292,7.2,6.1,6.3,38.2,5.4,2.2,120,9.5,NA,NA,10,0.4
"Brody Kozlowski","Wing F","Fr",4,"6-8","BYU","B12",9,2,3.3222,0.8889,0,0.4444,0.4444,0,NA,0,0.1111,0,8.8,131.6,75,80.81,2025,127285,2,2,2,1,0,0,0,2,4,0.5,0,0,NA,0,0,NA,0,0,NA,0.240731,0.282833,110.661,106.492,107.245,5.14753,0.789683,1.41399,2.20367,0,15.2,0,22.1,0,2,50,1.3,81.2,NA,4,0.5
"Angok Anyang","Wing F","So",13,"6-9","Alabama A&M","SWAC",24,17.8,8.8519,2.6296,0.8889,0.7778,1.6667,0.4444,0.777800005635725,0.5713551,0.3333,0.037,18.5,93,47,51.26,2025,127286,22,14,20,0.7,19,41,0.463,3,9,0.333,1,1,1,15,27,0.5556,4,14,0.2857,-0.0749872,0.360814,87.2684,111.816,119.636,33.8029,-4.18205,-3.03986,-7.22191,11.2,11.1,10.3,27.2,0.5,1.9,40,4.8,NA,NA,50,0.44
"Jaylon Johnson","Scoring PG","Jr",3,"6-0","Tennessee Tech","OVC",30,87.7,35.1125,14.25,0.75,3.4062,4.1562,4.7812,2.15619996534981,2.21741957,1.5938,0.0312,22.7,110.4,50.6,55.37,2025,127287,137,91,111,0.82,66,143,0.462,71,198,0.359,0,0,NA,48,102,0.4706,18,41,0.439,2.63417,2.22839,111.423,108.055,113.47,179.847,1.72553,-0.762407,0.963128,2.4,10.2,27.1,15.5,0.1,2.6,32.6,1.6,NA,NA,341,0.401759530791789
"Kavien Jones","PF/C","Fr",23,"6-7","Tennessee St.","OVC",1,0.1,1.1,0,0,0,0,0,NA,0,0,0,0,0,0,0,2025,127288,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.365931,0.0406582,-6.08954,115.045,121.127,0.10116,-4.44839,-3.5425,-7.99088,0,0,0,0,0,0,0,0,NA,NA,0,NA
"Maddux Bodenhamer","Wing G","Fr",5,"6-2","Tennessee St.","OVC",13,6.6,9.0812,1,0.5625,1.125,1.6875,0.75,0.56250000140625,1.33333333,0.1875,0,7.9,54.7,12.5,22.35,2025,127289,1,2,2,1,1,5,0.2,0,3,0,0,0,NA,1,3,0.3333,0,2,0,-0.996018,0.374623,43.1137,108.529,114.227,11.8186,-7.65196,-2.10974,-9.7617,4.3,10.5,3.9,34.8,0,0.7,25,3.9,NA,NA,8,0.125
"Blake Fleming","Wing G","Fr",10,"6-2","Tennessee St.","OVC",7,0.8,3.41,2.2,0.1,0.2,0.3,0.2,0.2,1,0.1,0,25.7,106.8,50,50,2025,127290,3,0,0,0,2,3,0.667,1,4,0.25,0,0,NA,2,2,1,0,1,0,0.108229,0.075872,111.184,110.623,116.774,1.30519,3.46359,-3.70131,-0.237729,0,10.5,0,0,0,0,0,0,NA,NA,7,0.428571428571429
"JC Brooks","Stretch 4","Fr",4,"6-10","Tennessee St.","OVC",14,7.2,7.6294,1.4706,0.3529,1.1765,1.5294,0.6471,0.529400014217143,1.22232713,0.1765,0.1176,15.4,75.1,35,32.67,2025,127291,6,0,3,0,4,10,0.4,2,10,0.2,0,0,NA,4,10,0.4,0,0,NA,-0.487964,0.432128,67.5084,103.973,112.057,16.0981,-6.93019,0.0887737,-6.84141,5.3,12.1,15.6,24.6,1.2,1.9,15,8.1,NA,NA,20,0.3
"Brady Hardewig","Scoring PG","Fr",1,"6-2","West Georgia","ASun",29,32.9,13.7867,2.3667,0.0667,1.0333,1.1,0.7,0.300000017142858,2.3333332,0.3667,0,9.7,97.4,50,49.04,2025,127292,24,2,7,0.286,6,11,0.545,18,55,0.327,0,0,NA,0,0,NA,6,11,0.5455,-0.427094,0.581347,80.729,118.2,119.456,55.2113,-4.23985,-1.6288,-5.86866,0.6,9.4,8,13.6,0,1.6,10.6,2.4,NA,NA,66,0.363636363636364
"Evan Stinson","Wing F","Fr",33,"6-7","Stanford","ACC",17,13.4,11.0706,2.9412,0.3529,0.9412,1.2941,0.3529,0.3529,1,0.4118,0.1176,14.6,101.9,46.9,49.12,2025,127293,19,4,4,1,11,18,0.611,8,31,0.258,1,1,1,9,14,0.6429,2,4,0.5,0.32591,1.10192,98.2631,107.181,103.095,30.2083,-1.52037,0.925853,-0.594519,3.7,10.4,5.9,13.1,1.2,2.2,8.2,4,65.2,NA,49,0.387755102040816
"Triston Wennersten","Wing G","Sr",33,"6-5","NJIT","AE",24,18.2,9.1167,1.9583,0.1667,0.625,0.7917,0,NA,0,0.25,0.125,11.2,98,50,50,2025,127294,17,0,0,0,4,6,0.667,13,41,0.317,0,0,NA,4,5,0.8,0,1,0,-0.206573,0.455249,83.2152,112.504,117.316,31.9271,-4.1468,-1.41616,-5.56296,2,7.8,0,12.3,1.5,1.6,0,3.8,NA,NA,47,0.361702127659574
"Donavin Young","Wing F","Fr",2,"6-8","Stanford","ACC",19,23.4,17.2684,3.2105,1.0526,1.4737,2.5263,0.1053,0.421099980332671,0.25005938,0.5263,0.4211,9.2,118.4,58.3,59.98,2025,127295,22,5,6,0.833,10,26,0.385,12,22,0.545,8,9,0.8889,10,25,0.4,0,1,0,0.935104,1.76725,105.385,107.217,102.286,52.5723,0.0595719,1.38211,1.44168,7,10.4,1.1,15.8,2.6,1.8,12.5,3.9,NA,NA,48,0.458333333333333
"Peyton Seals","Combo G","Fr",2,"6-4","Princeton","Ivy",18,11,8.39,3.45,0.3,0.85,1.15,0.85,0.600000007058824,1.41666665,0.45,0.15,18.3,103.2,60.3,63.75,2025,127297,16,5,5,1,13,18,0.722,3,11,0.273,0,0,NA,11,14,0.7857,2,4,0.5,0.233542,0.610394,99.6124,106.224,106.079,22.3558,-3.80538,0.342014,-3.46337,3.6,9.3,15.9,28.8,2,2.9,17.2,6.2,NA,NA,29,0.551724137931034
"CJ Happy","Stretch 4","Fr",4,"6-9","Princeton","Ivy",23,21.1,10.588,4.96,0.64,1.4,2.04,0.56,1,0.56,0.44,0.16,24.9,92.2,52.3,52.08,2025,127298,37,7,15,0.467,21,36,0.583,16,50,0.32,1,1,1,13,21,0.619,8,15,0.5333,0.241175,0.89906,96.5528,106.461,106.528,42.4018,-3.32807,-0.668811,-3.99688,6.2,16.8,12.2,22.2,1.5,2,17.4,4.9,NA,NA,86,0.430232558139535
"Zio Kim","Wing G","Fr",5,"6-4","Princeton","Ivy",6,0.7,1.975,0.5,0.125,0.25,0.375,0.125,0.25,0.5,0,0,23.7,45.3,0,12.66,2025,127299,0,1,2,0.5,0,0,0,0,3,0,0,0,NA,0,0,NA,0,0,NA,-0.212969,0.119586,44.871,108.28,106.562,1.36064,-10.9521,-5.83127,-16.7834,0,31.1,19,0,0,0,66.7,0,NA,NA,3,0
"Malik Abdullahi","PF/C","Fr",7,"6-7","Princeton","Ivy",25,31,14.4593,4.2963,0.963,1.7778,2.7407,0.3704,0.555599972220001,0.6666667,0.4444,0.4444,14.9,109.2,56.1,56.62,2025,127300,46,10,17,0.588,46,81,0.568,0,1,0,13,15,0.8667,41,66,0.6212,5,15,0.3333,0.516223,1.22708,100.503,106.569,106.287,62.0244,-3.26275,0.304145,-2.9586,7.1,14.7,4,13.7,3.5,1.7,20.7,4.7,57.8,NA,82,0.560975609756098
"DaCannon Wickware","PF/C","So",0,"6-7","UTEP","CUSA",2,0.5,2.675,0,0,0.5,0.5,0,NA,0,0,0,0,0,0,0,2025,127301,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.00183,0.0679652,-6.45835,115.306,125.25,0.575927,-11.8533,-1.5478,-13.4011,0,0,0,0,0,0,0,13.3,NA,NA,0,NA
"Logan Epes","Combo G","Jr",6,"6-3","Missouri St.","MVC",23,20.9,10.8458,2.0833,0.25,0.75,1,0.4167,0.20829999133808,2.00048016,0.3333,0.0833,11.1,105.8,50,49.36,2025,127302,16,6,14,0.429,4,11,0.364,12,33,0.364,0,0,NA,1,5,0.2,3,6,0.5,0.0951568,0.830548,92.2608,111.43,110.119,37.0374,-0.953483,0.253307,-0.700176,2.9,9.3,6.7,10.8,1,1.9,31.8,1.9,NA,NA,44,0.363636363636364
"Shahid Muhammad","C","Jr",4,"6-11","Massachusetts","A10",30,30,12.5065,3.5484,1.0323,1.1613,2.1935,0.0323,0.48389998820962,0.06674933,0.1935,1.5161,12,120.3,65.1,66.33,2025,127303,41,23,34,0.676,41,63,0.651,0,0,0,22,25,0.88,34,43,0.7907,7,20,0.35,0.813652,1.12716,108.684,105.152,105.59,70.8751,-1.56544,1.83527,0.269824,8.1,10.4,0.5,17.4,13.1,0.9,54,3.7,NA,NA,63,0.650793650793651
"Xavier Sykes","Combo G","Jr",0,"5-10","Southern Utah","WAC",22,14.3,8.004,3.08,0.04,0.8,0.84,0.64,0.680000022100001,0.94117644,0.36,0,23.9,77.5,41.5,43.14,2025,127305,20,6,10,0.6,11,27,0.407,9,32,0.281,0,0,NA,6,10,0.6,5,17,0.2941,-0.203851,0.501509,81.7216,110.034,111.956,24.6655,-4.93283,-2.44795,-7.38078,0.7,8.2,15,25.3,0,1.8,16.9,3.5,NA,NA,59,0.338983050847458
"Dominick Nelson","Wing G","Jr",0,"6-5","Utah Valley","WAC",32,75.8,29.9676,14.3824,0.7059,4.4706,5.1765,1.7059,2.26470000590768,0.7532565,0.8529,0.7059,25.6,98.9,46,52.68,2025,127308,143,160,230,0.696,122,250,0.488,21,84,0.25,11,13,0.8462,95,172,0.5523,27,78,0.3462,1.59477,3.12226,104.942,99.7404,102.093,180.799,0.143007,0.039222,0.182229,2.6,16.4,10.9,17,2.4,1.6,68.9,1.8,NA,NA,334,0.42814371257485
"Kylin Green","Combo G","Jr",3,"6-0","Utah Valley","WAC",31,36.3,15.4879,4.7273,0.303,1.7576,2.0606,1.6667,0.848500010105433,1.9642899,0.4545,0,16.8,106.1,52,55.85,2025,127309,46,35,51,0.686,32,70,0.457,14,32,0.438,0,0,NA,25,51,0.4902,7,19,0.3684,0.573159,1.38476,100.801,102.503,105.149,76.476,-0.884316,0.219646,-0.66467,2.5,12.6,18,19.8,0,1.6,50,2.6,NA,NA,102,0.450980392156863
"Antoine Lorick III","PF/C","So",11,"6-9","Tennessee St.","OVC",29,22.9,10.6531,5,1.3438,2.0312,3.375,0.3125,0.874999993,0.35714286,0.5312,0.2812,20.7,99.4,54.9,54.57,2025,127310,43,16,32,0.5,40,74,0.541,3,7,0.429,10,11,0.9091,39,67,0.5821,1,7,0.1429,0.267822,0.875592,97.9419,99.3702,105.093,61.7664,-2.47394,-1.09216,-3.5661,13.3,20.6,4.3,22,1.9,2.4,39.5,5.7,NA,NA,81,0.530864197530864
"Damoni Harrison","Wing G","Jr",11,"6-5","Southern Indiana","OVC",25,76.2,33.7074,15.0741,1.4074,4.1111,5.5185,1.2963,2.07409994454507,0.62499399,0.9259,0.2222,23.7,103.1,49.8,53.47,2025,127312,136,66,84,0.786,87,199,0.437,49,123,0.398,2,4,0.5,41,80,0.5125,46,119,0.3866,1.76543,1.87358,104.706,110.243,115.938,139.401,1.34629,-2.59115,-1.24486,4.9,13.5,8.7,15.5,0.5,1.6,26.1,1.8,NA,NA,322,0.422360248447205
"Isaac Asuma","Combo G","Fr",1,"6-3","Minnesota","B10",32,60.6,24.6969,5.5625,0.8125,2.0625,2.875,2.0938,1.18749995959052,1.76320006,0.8125,0.3125,14.4,103.5,52,53.4,2025,127313,66,21,33,0.636,41,81,0.506,25,70,0.357,0,0,NA,29,52,0.5577,12,29,0.4138,0.894806,2.41761,100.424,109.268,103.017,117.727,-0.718396,1.50915,0.79075,3.8,10.1,16.1,20.7,1.4,2.1,21.9,3.2,62.8,NA,151,0.437086092715232
